scheme_code,scheme_name,date,nav,fund_house,scheme_category
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-07-2018,45.7514,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-06-2018,45.8172,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-06-2018,45.4715,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-06-2018,45.7051,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-06-2018,46.0382,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-06-2018,46.0384,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-06-2018,46.2405,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-06-2018,45.8965,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-06-2018,46.0752,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-06-2018,45.8521,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-06-2018,46.1941,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-06-2018,46.6102,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-06-2018,46.6297,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-06-2018,46.6806,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-06-2018,46.6921,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-06-2018,46.4037,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-06-2018,46.3772,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-06-2018,46.2776,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-06-2018,46.0611,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-06-2018,45.4377,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-06-2018,45.791,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-06-2018,46.2936,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-05-2018,46.7453,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-05-2018,46.4314,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-05-2018,46.1664,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-05-2018,46.0973,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-05-2018,45.7053,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-05-2018,44.9205,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-05-2018,44.5882,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-05-2018,45.0447,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-05-2018,44.96,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-05-2018,45.5903,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-05-2018,45.8324,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-05-2018,45.8304,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-05-2018,45.8985,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-05-2018,45.8161,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-05-2018,46.058,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-05-2018,45.8115,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-05-2018,46.0353,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-05-2018,46.1987,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-05-2018,45.9842,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-05-2018,45.8291,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-05-2018,46.0162,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-05-2018,46.423,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-04-2018,46.3585,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-04-2018,45.9163,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-04-2018,45.9246,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-04-2018,45.6684,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-04-2018,45.8566,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-04-2018,45.7622,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-04-2018,45.5433,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-04-2018,45.5448,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-04-2018,45.3724,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-04-2018,45.565,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-04-2018,45.5742,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-04-2018,45.1852,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-04-2018,45.1019,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-04-2018,44.8579,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-04-2018,44.6607,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-04-2018,44.6744,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-04-2018,44.5188,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-04-2018,44.3133,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-04-2018,43.6392,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-04-2018,43.8922,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-04-2018,43.7299,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-03-2018,42.8589,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-03-2018,42.8956,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-03-2018,42.4293,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-03-2018,41.881,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-03-2018,42.2615,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-03-2018,42.4211,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-03-2018,42.2834,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-03-2018,42.1986,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-03-2018,42.5813,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-03-2018,43.2154,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-03-2018,43.1976,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-03-2018,43.168,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-03-2018,43.1646,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-03-2018,42.8256,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-03-2018,42.6226,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-03-2018,42.4853,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-03-2018,42.8249,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-03-2018,43.1863,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-03-2018,43.4761,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-02-2018,43.6216,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-02-2018,43.7346,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-02-2018,43.6298,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-02-2018,43.1378,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-02-2018,42.5132,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-02-2018,42.7113,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-02-2018,42.635,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-02-2018,42.7144,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-02-2018,42.9466,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-02-2018,43.1527,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-02-2018,43.2179,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-02-2018,43.1983,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-02-2018,42.7755,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-02-2018,42.9776,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-02-2018,42.3219,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-02-2018,42.3687,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-02-2018,43.0571,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-02-2018,43.6676,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-02-2018,44.8934,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-01-2018,44.8938,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-01-2018,44.8918,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-01-2018,45.31,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-01-2018,45.1246,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-01-2018,45.3295,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-01-2018,45.644,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-01-2018,45.7891,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-01-2018,45.9092,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-01-2018,45.2456,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-01-2018,45.0557,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-01-2018,44.811,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-01-2018,45.1435,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-01-2018,45.0602,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-01-2018,44.8982,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-01-2018,44.7981,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-01-2018,44.723,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-01-2018,44.813,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-01-2018,44.6544,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-01-2018,44.1072,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-01-2018,43.9237,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-01-2018,43.8511,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-01-2018,44.0453,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-12-2017,44.2977,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-12-2017,43.8786,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-12-2017,43.9602,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-12-2017,44.1143,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-12-2017,44.0927,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-12-2017,43.9254,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-12-2017,43.8332,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,19-12-2017,43.9035,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-12-2017,43.5965,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-12-2017,43.0731,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-12-2017,42.6119,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-12-2017,42.6097,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,12-12-2017,42.8721,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,11-12-2017,43.0751,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-12-2017,42.8027,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-12-2017,42.3686,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-12-2017,41.9862,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,05-12-2017,42.2472,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,04-12-2017,42.4191,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-12-2017,42.4195,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-11-2017,42.6016,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,29-11-2017,42.8964,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,28-11-2017,42.8953,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-11-2017,42.7038,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-11-2017,42.5955,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-11-2017,42.3461,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,22-11-2017,42.4111,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,21-11-2017,42.3903,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,20-11-2017,42.3849,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-11-2017,42.2027,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-11-2017,41.8798,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,15-11-2017,41.469,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,14-11-2017,41.7377,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,13-11-2017,41.9121,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,10-11-2017,42.1625,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,09-11-2017,42.2021,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,08-11-2017,42.051,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,07-11-2017,42.1968,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,06-11-2017,42.4219,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,03-11-2017,42.442,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,02-11-2017,42.4388,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,01-11-2017,42.4335,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,31-10-2017,42.1959,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,30-10-2017,42.2295,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,27-10-2017,41.8638,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,26-10-2017,41.6251,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,25-10-2017,41.6526,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,24-10-2017,41.8201,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,23-10-2017,41.8592,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18-10-2017,42.0782,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17-10-2017,42.1503,Axis Mutual Fund,Equity Scheme - ELSS
120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16-10-2017,42.1965,Axis Mutual Fund,Equity Scheme - ELSS
